# output from https://query.wikidata.org/#SELECT%20%3Fhuman%20%3FhumanLabel%0AWHERE%0A%7B%0A%20%20%3Fhuman%20wdt%3AP21%20wd%3AQ6581097%20.%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22en%22%20%7D%0A%7D%20LIMIT%202500%0A
human	humanLabel
http://www.wikidata.org/entity/Q10792	Joel Ekstrand
http://www.wikidata.org/entity/Q10796	Jean-Alain Fanchone
http://www.wikidata.org/entity/Q10819	Mariano Rajoy
http://www.wikidata.org/entity/Q10873	Leo von Caprivi
http://www.wikidata.org/entity/Q10955	Alois Pupp
http://www.wikidata.org/entity/Q10993	Tiger Woods
http://www.wikidata.org/entity/Q10994	Karl Erckert
http://www.wikidata.org/entity/Q11031	Vilfredo Pareto
http://www.wikidata.org/entity/Q11065	Pierre Bouguer
http://www.wikidata.org/entity/Q11075	Abd al-Rahman al-Sufi
http://www.wikidata.org/entity/Q11079	Muḥammad ibn Jābir al-Ḥarrānī al-Battānī
http://www.wikidata.org/entity/Q11100	Deval Patrick
http://www.wikidata.org/entity/Q11104	Ibn al-Haytham
http://www.wikidata.org/entity/Q11109	John Paul Stevens
http://www.wikidata.org/entity/Q11124	Stephen Breyer
http://www.wikidata.org/entity/Q11133	Abū Ishāq Ibrāhīm al-Zarqālī
http://www.wikidata.org/entity/Q11138	Samuel Alito
http://www.wikidata.org/entity/Q11142	Clarence Thomas
http://www.wikidata.org/entity/Q11153	John Roberts
http://www.wikidata.org/entity/Q11156	Antonin Scalia
http://www.wikidata.org/entity/Q11171	Anthony Kennedy
http://www.wikidata.org/entity/Q11187	Georgi Kandelaki
http://www.wikidata.org/entity/Q11192	Kimi Räikkönen
http://www.wikidata.org/entity/Q11237	Nelson Rockefeller
http://www.wikidata.org/entity/Q11239	David Rockefeller
http://www.wikidata.org/entity/Q11256	Fidel Castro
http://www.wikidata.org/entity/Q11262	Bastard Operator From Hell
http://www.wikidata.org/entity/Q11270	Fulgencio Batista
http://www.wikidata.org/entity/Q11284	Farciot Edouart
http://www.wikidata.org/entity/Q11300	Edmund H. Hansen
http://www.wikidata.org/entity/Q11305	John Gaeta
http://www.wikidata.org/entity/Q11313	John Knoll
http://www.wikidata.org/entity/Q11318	Franco Arese
http://www.wikidata.org/entity/Q11319	David DeCoteau
http://www.wikidata.org/entity/Q11321	Karl Brown
http://www.wikidata.org/entity/Q11322	Louis King
http://www.wikidata.org/entity/Q11328	Simone Collio
http://www.wikidata.org/entity/Q11330	Masato Harada
http://www.wikidata.org/entity/Q11333	Kevin Yagher
http://www.wikidata.org/entity/Q11335	Joseph Zito
http://www.wikidata.org/entity/Q11338	Jack Sholder
http://www.wikidata.org/entity/Q11356	Anvari
http://www.wikidata.org/entity/Q11359	Aryabhata
http://www.wikidata.org/entity/Q11362	Ibn Bajjah
http://www.wikidata.org/entity/Q11373	Abu Ma'shar al-Balkhi
http://www.wikidata.org/entity/Q11378	Shiva
http://www.wikidata.org/entity/Q11380	Vishnu
http://www.wikidata.org/entity/Q11389	Brahma
http://www.wikidata.org/entity/Q11485	Jean-Claude Killy
http://www.wikidata.org/entity/Q11509	Xanana Gusmão
http://www.wikidata.org/entity/Q11512	'Alhan Nahfan
http://www.wikidata.org/entity/Q11513	Ammurapi
http://www.wikidata.org/entity/Q11515	(.)p(...)nin
http://www.wikidata.org/entity/Q11571	Cristiano Ronaldo
http://www.wikidata.org/entity/Q11576	Raúl González
http://www.wikidata.org/entity/Q11584	Iker Casillas
http://www.wikidata.org/entity/Q11595	John Adair
http://www.wikidata.org/entity/Q11603	Stan Coveleski
http://www.wikidata.org/entity/Q11607	Jon Huntsman, Jr.
http://www.wikidata.org/entity/Q11613	Harry S. Truman
http://www.wikidata.org/entity/Q11627	Black Francis
http://www.wikidata.org/entity/Q11664	Mari Alkatiri
http://www.wikidata.org/entity/Q11665	José Ramos-Horta
http://www.wikidata.org/entity/Q11669	Mark Sanford
http://www.wikidata.org/entity/Q11670	Jim Hodges
http://www.wikidata.org/entity/Q11671	David Beasley
http://www.wikidata.org/entity/Q11672	Carroll A. Campbell, Jr.
http://www.wikidata.org/entity/Q11673	Andrew Cuomo
http://www.wikidata.org/entity/Q11674	David Paterson
http://www.wikidata.org/entity/Q11675	Eliot Spitzer
http://www.wikidata.org/entity/Q11676	George Pataki
http://www.wikidata.org/entity/Q11697	Andreas Hofer
http://www.wikidata.org/entity/Q11702	John Boehner
http://www.wikidata.org/entity/Q11715	Leopold Figl
http://www.wikidata.org/entity/Q11722	Rudolf Ramek
http://www.wikidata.org/entity/Q11726	Karl Renner
http://www.wikidata.org/entity/Q11730	Otto Bauer
http://www.wikidata.org/entity/Q11732	Michael Mayr
http://www.wikidata.org/entity/Q11734	Engelbert Dollfuss
http://www.wikidata.org/entity/Q11735	Michael Spindelegger
http://www.wikidata.org/entity/Q11753	Heinz Fischer
http://www.wikidata.org/entity/Q11758	L. L. Zamenhof
http://www.wikidata.org/entity/Q11762	Jürgen Trittin
http://www.wikidata.org/entity/Q11782	Andreas Khol
http://www.wikidata.org/entity/Q11793	George Tchobanoglous
http://www.wikidata.org/entity/Q11806	John Adams
http://www.wikidata.org/entity/Q11812	Thomas Jefferson
http://www.wikidata.org/entity/Q11813	James Madison
http://www.wikidata.org/entity/Q11815	James Monroe
http://www.wikidata.org/entity/Q11816	John Quincy Adams
http://www.wikidata.org/entity/Q11817	Andrew Jackson
http://www.wikidata.org/entity/Q11820	Martin Van Buren
http://www.wikidata.org/entity/Q11821	Sergey Belyavsky
http://www.wikidata.org/entity/Q11823	Pope Theodoros II of Alexandria
http://www.wikidata.org/entity/Q11826	Al-Biruni
http://www.wikidata.org/entity/Q11828	Alastair G. W. Cameron
http://www.wikidata.org/entity/Q11830	Carlos Ulrrico Cesco
http://www.wikidata.org/entity/Q11833	Josep Comas i Solà
http://www.wikidata.org/entity/Q11835	Manuel Dias
http://www.wikidata.org/entity/Q11840	Kenneth Edgeworth
http://www.wikidata.org/entity/Q11842	João d'Espinha
http://www.wikidata.org/entity/Q11847	Antoni Grabowski
http://www.wikidata.org/entity/Q11860	Silvio Berlusconi
http://www.wikidata.org/entity/Q11863	Julio Ángel Fernández
http://www.wikidata.org/entity/Q11869	William Henry Harrison
http://www.wikidata.org/entity/Q11873	Dale Frail
http://www.wikidata.org/entity/Q11875	José Gabriel Funes
http://www.wikidata.org/entity/Q11877	Ivory Joe Hunter
http://www.wikidata.org/entity/Q11878	Brett J. Gladman
http://www.wikidata.org/entity/Q11879	Adriaen van der Cabel
http://www.wikidata.org/entity/Q11881	John Tyler
http://www.wikidata.org/entity/Q11884	Ferdinand Augustin Hallerstein
http://www.wikidata.org/entity/Q11885	Axl Rose
http://www.wikidata.org/entity/Q11887	William Rowan Hamilton
http://www.wikidata.org/entity/Q11891	James K. Polk
http://www.wikidata.org/entity/Q11893	Maximilian Hell
http://www.wikidata.org/entity/Q11896	Zachary Taylor
http://www.wikidata.org/entity/Q11900	Kiyotsugu Hirayama
http://www.wikidata.org/entity/Q11901	Beck
http://www.wikidata.org/entity/Q11907	Mark Oliver Everett
http://www.wikidata.org/entity/Q11924	Luis Miró Quesada de la Guerra
http://www.wikidata.org/entity/Q11926	José Santos Gollán
http://www.wikidata.org/entity/Q11930	Kevin Costner
http://www.wikidata.org/entity/Q11931	Tim Matavž
http://www.wikidata.org/entity/Q11934	Mickey Mouse
http://www.wikidata.org/entity/Q11937	Scrooge McDuck
http://www.wikidata.org/entity/Q11941	Carl Barks
http://www.wikidata.org/entity/Q11944	Orlando Engelaar
http://www.wikidata.org/entity/Q11946	Menno Koch
http://www.wikidata.org/entity/Q11947	Pete
http://www.wikidata.org/entity/Q11948	Michael Ballack
http://www.wikidata.org/entity/Q11949	Dick Advocaat
http://www.wikidata.org/entity/Q11950	Boy Waterman
http://www.wikidata.org/entity/Q11951	Mark Rocco
http://www.wikidata.org/entity/Q11952	Agustín Edwards Mac-Clure
http://www.wikidata.org/entity/Q11954	Dries Mertens
http://www.wikidata.org/entity/Q11956	Ola Toivonen
http://www.wikidata.org/entity/Q11957	Enrique Santos Montejo
http://www.wikidata.org/entity/Q11958	Phillip Cocu
http://www.wikidata.org/entity/Q11960	Rafael Heliodoro Valle
http://www.wikidata.org/entity/Q11966	Bafétimbi Gomis
http://www.wikidata.org/entity/Q11970	Carlos Dávila
http://www.wikidata.org/entity/Q11973	José Ignacio Rivero
http://www.wikidata.org/entity/Q11976	Lorenzo Batlle Pacheco
http://www.wikidata.org/entity/Q11987	Assis Chateaubriand
http://www.wikidata.org/entity/Q11992	Alexander Grant Dexter
http://www.wikidata.org/entity/Q11996	Lee Hills
http://www.wikidata.org/entity/Q12000	Carlos Víctor Aramayo
http://www.wikidata.org/entity/Q12002	Alberto Lleras Camargo
http://www.wikidata.org/entity/Q12005	Manuel Cisneros Sánchez
http://www.wikidata.org/entity/Q12006	Dave Grohl
http://www.wikidata.org/entity/Q12007	Eric Saade
http://www.wikidata.org/entity/Q12010	Eldar Qasımov
http://www.wikidata.org/entity/Q12015	Alfredo Silva Carvallo
http://www.wikidata.org/entity/Q12054	Bernard Werber
http://www.wikidata.org/entity/Q12060	Eduardo Rodríguez Larreta
http://www.wikidata.org/entity/Q12065	Ángel Ramos
http://www.wikidata.org/entity/Q12070	Lasse Kjus
http://www.wikidata.org/entity/Q12073	Elmano Cardim
http://www.wikidata.org/entity/Q12074	Pirmin Zurbriggen
http://www.wikidata.org/entity/Q12077	Carlos Lacerda
http://www.wikidata.org/entity/Q12082	Antonio Arias Bernal
http://www.wikidata.org/entity/Q12085	Gianluigi Bonelli
http://www.wikidata.org/entity/Q12086	Ernesto Teodoro Moneta
http://www.wikidata.org/entity/Q12087	Austregésilo de Athayde
http://www.wikidata.org/entity/Q12088	Tex Willer
http://www.wikidata.org/entity/Q12089	Jorge Délano Frederick
http://www.wikidata.org/entity/Q12091	Henry Dunant
http://www.wikidata.org/entity/Q12092	Aurelio Galleppini
http://www.wikidata.org/entity/Q12096	Jules Dubois
http://www.wikidata.org/entity/Q12105	Sergio Bonelli
http://www.wikidata.org/entity/Q12109	Roberto Raviola
http://www.wikidata.org/entity/Q12113	Hugo Pratt
http://www.wikidata.org/entity/Q12149	Thein Sein
http://www.wikidata.org/entity/Q12154	Tutankhamon
http://www.wikidata.org/entity/Q12160	Rémi Garde
http://www.wikidata.org/entity/Q12304	Danton Pinheiro Jobim
http://www.wikidata.org/entity/Q12306	Millard Fillmore
http://www.wikidata.org/entity/Q12310	Carlos Ramírez MacGregor
http://www.wikidata.org/entity/Q12312	Franklin Pierce
http://www.wikidata.org/entity/Q12320	Pedro Beltrán
http://www.wikidata.org/entity/Q12325	James Buchanan
http://www.wikidata.org/entity/Q12332	Breno Caldas
http://www.wikidata.org/entity/Q12341	Roberto Noble
http://www.wikidata.org/entity/Q12345	Count von Count
http://www.wikidata.org/entity/Q12379	Mario
http://www.wikidata.org/entity/Q12382	Shigeru Miyamoto
http://www.wikidata.org/entity/Q12456	Hippoliet Van Peene
http://www.wikidata.org/entity/Q12473	Albert Windey
http://www.wikidata.org/entity/Q12476	Filip Gijssels
http://www.wikidata.org/entity/Q12484	Józef Hebda
http://www.wikidata.org/entity/Q12488	Vladimir Korotkov
http://www.wikidata.org/entity/Q12498	Stefaan De Clerck
http://www.wikidata.org/entity/Q12499	Patrick Janssens
http://www.wikidata.org/entity/Q12500	Daniël Termont
http://www.wikidata.org/entity/Q12504	Vyacheslav Multino
http://www.wikidata.org/entity/Q12571	Edmond Privat
http://www.wikidata.org/entity/Q12591	Nebuchadnezzar II
http://www.wikidata.org/entity/Q12608	Hector Hodler
http://www.wikidata.org/entity/Q12610	Nebuchadnezzar I
http://www.wikidata.org/entity/Q12614	Ivo Lapenna
http://www.wikidata.org/entity/Q12622	Gaston Waringhien
http://www.wikidata.org/entity/Q12628	Kálmán Kalocsay
http://www.wikidata.org/entity/Q12637	Yoshihide Kiryū
http://www.wikidata.org/entity/Q12658	Wilhelm Ostwald
http://www.wikidata.org/entity/Q12665	Robert Baden-Powell, 1st Baron Baden-Powell
http://www.wikidata.org/entity/Q12674	Rudolf Diesel
http://www.wikidata.org/entity/Q12680	Paul Doumer
http://www.wikidata.org/entity/Q12688	Jean Jaurès
http://www.wikidata.org/entity/Q12696	Nitobe Inazō
http://www.wikidata.org/entity/Q12702	Robert Cecil
http://www.wikidata.org/entity/Q12706	Maxim Gorki
http://www.wikidata.org/entity/Q12712	Johann Martin Schleyer
http://www.wikidata.org/entity/Q12718	Auguste Comte
http://www.wikidata.org/entity/Q12735	John Amos Comenius
http://www.wikidata.org/entity/Q12737	Vicente Zarazúa
http://www.wikidata.org/entity/Q12742	François Sudre
http://www.wikidata.org/entity/Q12747	Lance Tingay
http://www.wikidata.org/entity/Q12749	Kazimierz Bein
http://www.wikidata.org/entity/Q12750	Josep Puig i Cadafalch
http://www.wikidata.org/entity/Q12754	Joan Abril i Guanyabens
http://www.wikidata.org/entity/Q12756	Damià Campeny i Estrany
http://www.wikidata.org/entity/Q12759	Manuel Cusachs i Xivillé
http://www.wikidata.org/entity/Q12763	Lev Urusov
http://www.wikidata.org/entity/Q12764	Miquel Biada i Bunyol
http://www.wikidata.org/entity/Q12769	Willem Drees
http://www.wikidata.org/entity/Q12773	Julio Baghy
http://www.wikidata.org/entity/Q12777	Joan Herrera i Torres
http://www.wikidata.org/entity/Q12780	Rashad Khalifa
http://www.wikidata.org/entity/Q12785	Joan Saura Laporta
http://www.wikidata.org/entity/Q12795	William Auld
http://www.wikidata.org/entity/Q12801	Claude Piron
http://www.wikidata.org/entity/Q12807	Umberto Eco
http://www.wikidata.org/entity/Q12811	John C. Wells
http://www.wikidata.org/entity/Q12817	Probal Dasgupta
http://www.wikidata.org/entity/Q12830	Reinhard Selten
http://www.wikidata.org/entity/Q12833	Boris Kolker
http://www.wikidata.org/entity/Q12836	Renato Corsetti
http://www.wikidata.org/entity/Q12839	Cem Özdemir
http://www.wikidata.org/entity/Q12844	Bertilo Wennergren
http://www.wikidata.org/entity/Q12847	Ambiorix
http://www.wikidata.org/entity/Q12849	Trevor Sargent
http://www.wikidata.org/entity/Q12857	Daniel Tammet
http://www.wikidata.org/entity/Q12860	Ferdinand II of Aragon
http://www.wikidata.org/entity/Q12862	Jorge Camacho
http://www.wikidata.org/entity/Q12865	Bertalan Farkas
http://www.wikidata.org/entity/Q12869	Kris Peeters
http://www.wikidata.org/entity/Q12871	Simon the Zealot
http://www.wikidata.org/entity/Q12878	Tron Øgrim
http://www.wikidata.org/entity/Q12881	Paulo Coelho
http://www.wikidata.org/entity/Q12883	Gerrit Berveling
http://www.wikidata.org/entity/Q12889	Detlev Blanke
http://www.wikidata.org/entity/Q12890	Franko Luin
http://www.wikidata.org/entity/Q12897	Pelé
http://www.wikidata.org/entity/Q12898	Humphrey Tonkin
http://www.wikidata.org/entity/Q12903	Hisashi Inoue
http://www.wikidata.org/entity/Q12904	Jan Stanisław Skorupski
http://www.wikidata.org/entity/Q12905	Victor Sadler
http://www.wikidata.org/entity/Q12906	Helmar Frank
http://www.wikidata.org/entity/Q12907	Michel Duc-Goninaz
http://www.wikidata.org/entity/Q12908	George Soros
http://www.wikidata.org/entity/Q12909	Claude Hagège
http://www.wikidata.org/entity/Q12911	Christopher Loeak
http://www.wikidata.org/entity/Q12912	Jurelang Zedkaia
http://www.wikidata.org/entity/Q12913	Litokwa Tomeing
http://www.wikidata.org/entity/Q12914	Kessai Note
http://www.wikidata.org/entity/Q12915	Amata Kabua
http://www.wikidata.org/entity/Q12917	Imata Kabua
http://www.wikidata.org/entity/Q12921	Thierry Braillard
http://www.wikidata.org/entity/Q12922	Pierre-Alain Muet
http://www.wikidata.org/entity/Q12923	Jean-Louis Touraine
http://www.wikidata.org/entity/Q12925	Philippe Cochet
http://www.wikidata.org/entity/Q12929	Ferdinand Peeters
http://www.wikidata.org/entity/Q12930	Patrice Verchère
http://www.wikidata.org/entity/Q12931	Bernard Perrut
http://www.wikidata.org/entity/Q12932	Olivier Besancenot
http://www.wikidata.org/entity/Q12934	Christophe Guilloteau
http://www.wikidata.org/entity/Q12935	Étienne Lenoir
http://www.wikidata.org/entity/Q12936	Magomet Isayev
http://www.wikidata.org/entity/Q12937	Georges Fenech
http://www.wikidata.org/entity/Q12938	Alain Krivine
http://www.wikidata.org/entity/Q12939	Michel Terrot
http://www.wikidata.org/entity/Q12940	Jacques Chaban-Delmas
http://www.wikidata.org/entity/Q12941	Philippe Meunier
http://www.wikidata.org/entity/Q12943	Yves Blein
http://www.wikidata.org/entity/Q12944	François-Noël Buffet
http://www.wikidata.org/entity/Q12946	Michel Rocard
http://www.wikidata.org/entity/Q12949	Guy Fischer
http://www.wikidata.org/entity/Q12950	Alain Poher
http://www.wikidata.org/entity/Q12951	Baldur Ragnarsson
http://www.wikidata.org/entity/Q12952	André Cherpillod
http://www.wikidata.org/entity/Q12954	Georges Lagrange
http://www.wikidata.org/entity/Q12955	Michel Mercier
http://www.wikidata.org/entity/Q12956	Gérard Collomb
http://www.wikidata.org/entity/Q12957	Raymond Barre
http://www.wikidata.org/entity/Q12959	Édouard Balladur
http://www.wikidata.org/entity/Q12960	Michel Jobert
http://www.wikidata.org/entity/Q12961	Nicolas Dupont-Aignan
http://www.wikidata.org/entity/Q12963	François Bayrou
http://www.wikidata.org/entity/Q12964	François-Xavier Villain
http://www.wikidata.org/entity/Q12967	Leopold II of Belgium
http://www.wikidata.org/entity/Q12969	Jacques Cheminade
http://www.wikidata.org/entity/Q12971	Leopold I of Belgium
http://www.wikidata.org/entity/Q12972	François Asselineau
http://www.wikidata.org/entity/Q12973	Leopold III of Belgium
http://www.wikidata.org/entity/Q12976	Baudouin I of Belgium
http://www.wikidata.org/entity/Q12978	Guy Verhofstadt
http://www.wikidata.org/entity/Q12981	Yves Leterme
http://www.wikidata.org/entity/Q12983	Herman Van Rompuy
http://www.wikidata.org/entity/Q12984	Stephan El Shaarawy
http://www.wikidata.org/entity/Q12998	Georges Lemaître
http://www.wikidata.org/entity/Q12999	Polydoor Lippens
http://www.wikidata.org/entity/Q13000	Karel Lodewijk Ledeganck
http://www.wikidata.org/entity/Q13001	Paul Van Grembergen
http://www.wikidata.org/entity/Q13002	Paul Gascoigne
http://www.wikidata.org/entity/Q13003	Arturo Toscanini
http://www.wikidata.org/entity/Q13005	Ba Jin
http://www.wikidata.org/entity/Q13009	Sinha Laksmiswar
http://www.wikidata.org/entity/Q13012	João Guimarães Rosa
http://www.wikidata.org/entity/Q13014	Franz Jonas
http://www.wikidata.org/entity/Q13017	Sándor Szathmári
http://www.wikidata.org/entity/Q13019	Raymond Schwartz
http://www.wikidata.org/entity/Q13020	Tivadar Soros
http://www.wikidata.org/entity/Q13021	Vinoba Bhave
http://www.wikidata.org/entity/Q13054	Steed Malbranque
http://www.wikidata.org/entity/Q13055	Rémy Vercoutre
http://www.wikidata.org/entity/Q13057	Mathieu Gorgelin
http://www.wikidata.org/entity/Q13132	Erik Mongrain
http://www.wikidata.org/entity/Q13185	Henri Laaksonen
http://www.wikidata.org/entity/Q13230	Ferdinand de Saussure
http://www.wikidata.org/entity/Q13234	Albert Sechehaye
http://www.wikidata.org/entity/Q13236	Charles Bally
http://www.wikidata.org/entity/Q13237	René de Saussure
http://www.wikidata.org/entity/Q13240	Heinrich Schmid
http://www.wikidata.org/entity/Q13242	Eduard Schwyzer
http://www.wikidata.org/entity/Q13245	Adolf Tobler
http://www.wikidata.org/entity/Q13247	Rudolf Thurneysen
http://www.wikidata.org/entity/Q13304	Mouhamadou Dabo
http://www.wikidata.org/entity/Q13306	Alexandre Lacazette
http://www.wikidata.org/entity/Q13308	Samuel Umtiti
http://www.wikidata.org/entity/Q13309	Sidy Koné
http://www.wikidata.org/entity/Q13374	Heorhiy V. Zaborsky
http://www.wikidata.org/entity/Q13382	Henryk Julian Gay
http://www.wikidata.org/entity/Q13384	Vaĺmien Aladaŭ
http://www.wikidata.org/entity/Q13387	Iosif Langbard
http://www.wikidata.org/entity/Q13388	Michael Osipovich Barshch
http://www.wikidata.org/entity/Q13390	Navum Trakhtenberg
http://www.wikidata.org/entity/Q13407	Willem Duys
http://www.wikidata.org/entity/Q13478	Alexandre Ruiz
http://www.wikidata.org/entity/Q13479	Rodolphe Pires
http://www.wikidata.org/entity/Q13480	Karim Bennani
http://www.wikidata.org/entity/Q13481	Florian Genton
http://www.wikidata.org/entity/Q13482	Christophe Josse
http://www.wikidata.org/entity/Q13483	Darren Tulett
http://www.wikidata.org/entity/Q13484	Laurent Fignon
http://www.wikidata.org/entity/Q13485	Laurent Jalabert
http://www.wikidata.org/entity/Q13487	Jean-Paul Ollivier
http://www.wikidata.org/entity/Q13488	Grégory Coupet
http://www.wikidata.org/entity/Q13494	Jean-Pierre Papin
http://www.wikidata.org/entity/Q13501	Hani Al-Dhabit
http://www.wikidata.org/entity/Q13509	Léon Walras
http://www.wikidata.org/entity/Q13513	Jean-Baptiste Say
http://www.wikidata.org/entity/Q13515	Frédéric Bastiat
http://www.wikidata.org/entity/Q13524	Alfred Sauvy
http://www.wikidata.org/entity/Q13526	Thomas Robert Malthus
http://www.wikidata.org/entity/Q13529	Alfred Marshall
http://www.wikidata.org/entity/Q13533	Rolf Biese
http://www.wikidata.org/entity/Q13534	Harri Heliövaara
http://www.wikidata.org/entity/Q13536	Lauri Kiiski
http://www.wikidata.org/entity/Q13538	Henri Kontinen
http://www.wikidata.org/entity/Q13539	Micke Kontinen
http://www.wikidata.org/entity/Q13541	Tuomas Ketola
http://www.wikidata.org/entity/Q13544	Curt Lincoln
http://www.wikidata.org/entity/Q13545	Heikki Hedman
http://www.wikidata.org/entity/Q13546	Leo Palin
http://www.wikidata.org/entity/Q13547	Veli Paloheimo
http://www.wikidata.org/entity/Q13548	Herkko Pöllänen
http://www.wikidata.org/entity/Q13549	Ville Liukko
http://www.wikidata.org/entity/Q13550	Olli Rahnasto
http://www.wikidata.org/entity/Q13551	Juho Paukku
http://www.wikidata.org/entity/Q13552	Aki Rahunen
http://www.wikidata.org/entity/Q13554	Sakari Salo
http://www.wikidata.org/entity/Q13557	Timo Nieminen
http://www.wikidata.org/entity/Q13559	Pekka Säilä
http://www.wikidata.org/entity/Q13562	Kim Tiilikainen
http://www.wikidata.org/entity/Q13563	Ernst Schybergson
http://www.wikidata.org/entity/Q13575	François Quesnay
http://www.wikidata.org/entity/Q13702	Moctezuma I
http://www.wikidata.org/entity/Q13842	Craig Au Yeung Ying Chai
http://www.wikidata.org/entity/Q13888	Luchino Visconti
http://www.wikidata.org/entity/Q13894	Richard Strauss
http://www.wikidata.org/entity/Q13898	Guy Fawkes
http://www.wikidata.org/entity/Q13914	Yann Martel
http://www.wikidata.org/entity/Q13982	Alberto Bayo
http://www.wikidata.org/entity/Q14027	Tony Romo
http://www.wikidata.org/entity/Q14039	German Goldenshteyn
http://www.wikidata.org/entity/Q14042	Willy Moon
http://www.wikidata.org/entity/Q14043	Bernard Madoff
http://www.wikidata.org/entity/Q14045	Moby
http://www.wikidata.org/entity/Q14049	Spencer Fullerton Baird
http://www.wikidata.org/entity/Q14060	Erwin Rommel
http://www.wikidata.org/entity/Q14063	Herman Brusselmans
http://www.wikidata.org/entity/Q14078	Hank Mizell
http://www.wikidata.org/entity/Q14107	Aaron Sopher
http://www.wikidata.org/entity/Q14108	Jack Cowart
http://www.wikidata.org/entity/Q14135	Ri Kwang-chon
http://www.wikidata.org/entity/Q14277	William Herschel
http://www.wikidata.org/entity/Q14278	John Frederick William Herschel
http://www.wikidata.org/entity/Q14279	Giovanni Domenico Cassini
http://www.wikidata.org/entity/Q14280	Giuseppe Piazzi
http://www.wikidata.org/entity/Q14281	Giovanni Schiaparelli
http://www.wikidata.org/entity/Q14283	Muhammad Saeed Al-Hakim
http://www.wikidata.org/entity/Q14292	Louis Hunter
http://www.wikidata.org/entity/Q14304	Taejong of Joseon
http://www.wikidata.org/entity/Q14306	Boggis
http://www.wikidata.org/entity/Q14307	Nicolas Leblanc
http://www.wikidata.org/entity/Q14313	Pharrell Williams
http://www.wikidata.org/entity/Q14321	Adel Ferdosipour
http://www.wikidata.org/entity/Q14341	Cozy Powell
http://www.wikidata.org/entity/Q14342	Lee Myung-bak
http://www.wikidata.org/entity/Q14345	Roh Moo-hyun
http://www.wikidata.org/entity/Q14356	Park Chung-hee
http://www.wikidata.org/entity/Q14362	Chun Doo-hwan
http://www.wikidata.org/entity/Q14421	Anton Stamitz
http://www.wikidata.org/entity/Q14430	Ignacy Daszyński
http://www.wikidata.org/entity/Q14450	Paulo Costanzo
http://www.wikidata.org/entity/Q14517	Mac DeMarco
http://www.wikidata.org/entity/Q14524	Charles Messier
http://www.wikidata.org/entity/Q14535	Fred Armisen
http://www.wikidata.org/entity/Q14536	Seth Meyers
http://www.wikidata.org/entity/Q14537	Bill Hader
http://www.wikidata.org/entity/Q14539	Jason Sudeikis
http://www.wikidata.org/entity/Q14541	Terry Callier
http://www.wikidata.org/entity/Q14542	Tracy Morgan
http://www.wikidata.org/entity/Q14655	Pelagius
http://www.wikidata.org/entity/Q14678	Dietrich von Hildebrand
http://www.wikidata.org/entity/Q14691	Lauri Asikainen
http://www.wikidata.org/entity/Q14692	Harri Blumén
http://www.wikidata.org/entity/Q14693	Raimo Ekholm
http://www.wikidata.org/entity/Q14694	Vesa Hakala
http://www.wikidata.org/entity/Q14695	Veli-Matti Ahonen
http://www.wikidata.org/entity/Q14696	Lauri Hakola
http://www.wikidata.org/entity/Q14697	Niilo Halonen
http://www.wikidata.org/entity/Q14698	Janne Ahonen
http://www.wikidata.org/entity/Q14699	Seppo Hannula
http://www.wikidata.org/entity/Q14700	Janne Happonen
http://www.wikidata.org/entity/Q14701	Jussi Hautamäki
http://www.wikidata.org/entity/Q14702	Matti Hautamäki
http://www.wikidata.org/entity/Q14703	Veikko Heinonen
http://www.wikidata.org/entity/Q14704	Lassi Huuskonen
http://www.wikidata.org/entity/Q14705	Pentti Heino
http://www.wikidata.org/entity/Q14706	Antti Hyvärinen
http://www.wikidata.org/entity/Q14707	Ensio Hyytiä
http://www.wikidata.org/entity/Q14708	Pekka Hyvärinen
http://www.wikidata.org/entity/Q14711	Mats Levén
http://www.wikidata.org/entity/Q14715	Davor Slamnig
http://www.wikidata.org/entity/Q14718	Veikko Iivanainen
http://www.wikidata.org/entity/Q14719	Joonas Ikonen
http://www.wikidata.org/entity/Q14720	Antero Immonen
http://www.wikidata.org/entity/Q14721	Risto Jussilainen
http://www.wikidata.org/entity/Q14722	Erkki Järvinen
http://www.wikidata.org/entity/Q14723	Aulis Kallakorpi
http://www.wikidata.org/entity/Q14724	Veikko Kankkonen
http://www.wikidata.org/entity/Q14725	Jukka Kalso
http://www.wikidata.org/entity/Q14726	Ville Kantee
http://www.wikidata.org/entity/Q14727	Anssi Kankkonen
http://www.wikidata.org/entity/Q14728	Kalle Keituri
http://www.wikidata.org/entity/Q14729	Eino Kirjonen
http://www.wikidata.org/entity/Q14730	Tami Kiuru
http://www.wikidata.org/entity/Q14731	Yrjö Kivivirta
http://www.wikidata.org/entity/Q14732	Anssi Koivuranta
http://www.wikidata.org/entity/Q14733	Mika Kojonkoski
http://www.wikidata.org/entity/Q14734	Jani Klinga
http://www.wikidata.org/entity/Q14735	Pentti Kokkonen
http://www.wikidata.org/entity/Q14736	Kai Kovaljeff
http://www.wikidata.org/entity/Q14737	Keijo Korhonen
http://www.wikidata.org/entity/Q14738	Akseli Kokkonen
http://www.wikidata.org/entity/Q14739	Olavi Kuronen
http://www.wikidata.org/entity/Q14740	Pasi Kytösaho
http://www.wikidata.org/entity/Q14741	Juhani Kärkinen
